Date,1COV.DE,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,DWNI.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LIN.DE,MRK.DE,MTX.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE,VNA.DE,VOW3.DE
1996-10-30,,,,,,,,45.147090911865234,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,,,,,,,,45.75040054321289,,,,,,,,,,,,,,,,,,,,,,
1996-11-01,,,,,,,,45.965091705322266,,,,,,,,,,,,,,,,,,,,,,
1996-11-04,,,,,,,,46.323001861572266,,,,,,,,,,,,,,,,,,,,,,
1996-11-05,,,,,,,,47.19219970703125,,,,,,,,,,,,,,,,,,,,,,
1996-11-06,,,,,,,,47.91320037841797,,,,,,,,,,,,,,,,,,,,,,
1996-11-07,,,,,,,,47.652400970458984,,,,,,,,,,,,,,,,,,,,,,
1996-11-08,,,,,,18.17099952697754,,47.83140182495117,,,,,,,,,,,,,,,,,,,,24.419551849365234,,
1996-11-11,,,,,,18.121999740600586,,48.04610061645508,,,,,,,,,,,,,,,,,,,,24.26450538635254,,
1996-11-12,,,,,,18.259000778198242,,49.13520050048828,,,,,,,,,,,,,,,,,,,,24.468971252441406,,
1996-11-13,,,,,,18.229999542236328,,49.13520050048828,,,,,,,,,,,,,,,,,,,,24.558122634887695,,
1996-11-14,,,,,,18.288999557495117,,49.13520050048828,,,,,,,,,,,,,,,,,,,,24.558122634887695,,
1996-11-15,,,,,,18.437999725341797,,49.91740036010742,,,,,,,,,,,,,,,,,,,,24.419551849365234,,
1996-11-18,,,,,,18.465999603271484,,49.36520004272461,,28.3046817779541,,,16.760089874267578,,,,,,,,,,,,,,,23.964107513427734,,
1996-11-19,,,,,,18.54400062561035,,49.672000885009766,,28.435720443725586,,,16.760089874267578,,,,,,,,,,,,,,,24.128841400146484,,
1996-11-20,,,,,,18.250999450683594,,49.314090728759766,,28.455604553222656,,,16.2898006439209,,,,,,,,,,,,,,,23.76545524597168,,
1996-11-21,,,,,,18.268999099731445,,49.498191833496094,,28.340412139892578,,,16.24370002746582,,,,,,,,,,,,,,,23.6501407623291,,
1996-11-22,,,,,,18.413000106811523,,49.799800872802734,,28.2371826171875,,,16.514699935913086,,,,,,,,,,,,,,,23.550331115722656,,
1996-11-25,,,,,,18.98699951171875,,50.74570083618164,,28.4834041595459,,,16.821500778198242,,,,,,,,,,,,,,,23.3032283782959,,
1996-11-26,,,,,,19.292999267578125,,51.001399993896484,,28.475404739379883,,,16.826589584350586,,,,,,,,,,,,,,,23.372028350830078,,
1996-11-27,,,,,,19.124000549316406,,50.41339111328125,,28.538951873779297,,,16.744800567626953,,,,,,,,,,,,,,,23.775146484375,,
1996-11-28,,,,,,19.66699981689453,,51.0525016784668,,28.844757080078125,,,17.12318992614746,,,,,,,,,,,,,,,24.310049057006836,,
1996-11-29,,,,,,19.691999435424805,,51.53820037841797,,29.05129623413086,,,16.872600555419922,,,,,,,,,,,,,,,24.436023712158203,,
1996-12-02,,,,,,19.992000579833984,,51.9984016418457,,28.900365829467773,,,16.91860008239746,,,,,,,,,,,,,,,24.436023712158203,,
1996-12-03,,,,,,21.158000946044922,,53.8390007019043,,28.793174743652344,,,16.841999053955078,,,,,,,,,,,,,,,24.64048957824707,,
1996-12-04,,,,,,21.027999877929688,,53.2765998840332,,28.852758407592773,,,16.7549991607666,,,,,,,,,,,,,,,24.43893051147461,,
1996-12-05,,,,,,20.648000717163086,,52.43299865722656,,29.19033432006836,,,16.770389556884766,,,,,,,,,,,,,,,24.393386840820312,,
1996-12-06,,,,,,20.274999618530273,,51.23139953613281,,28.62633514404297,,,16.228389739990234,,,,,,,,,,,,,,,23.851699829101562,,
1996-12-09,,,,,,20.923999786376953,,52.30519104003906,,28.904335021972656,,,16.540300369262695,,,,,,,,,,,,,,,24.224775314331055,,
